n_linea,ctexto1,ctexto2,distancia,texto1,texto2
1458,82,92,11,postroidad y proximidad a ls 1100 horas (ora cet) del dia hábi anerr a la fecha de,posterioridad y proximidad a las 11:00 horas (hora cet) del día hábil anterior a la fecha de
1459,10,11,2,desemboio.,desembolso.
1460,87,98,14,el to de inrés de reterencia usituwo se expresará en tanto porciento redordeando la cra,el tipo de interés de referencia sustitutivo se expresará en tanto por ciento redondeando la cifra
1461,44,57,17,"corespondente aa múésima, con eovstancla lla","correspondiente a la milésima, con equidistancia al alza."
1462,88,105,22,"en el supuesto de mpostscad de apcació del tio dé interés de reerenciasustuwo antro, por","en el supuesto de imposibilidad de aplicación del tipo de interés de referencia sustitutivo anterior, por"
1463,85,95,13,o sumar alguna o algunas de las anidades dancaras decsración de cotizaciones según lo,no suministrar alguna o algunas de las entidades bancarias declaración de cotizaciones según lo
1464,91,100,13,¿lspuesto en el prmer y segundo páralo de este aparado será de aplcacin el po de intrós que,"dispuesto en el primer y segundo párrafo de este apartado, será de aplicación el tipo de interés que"
1465,87,104,20,ros.te e aplcar la meda ariménca simple dels ios de ner decarados por l menos dos de as,resulte de aplicar la media aritmética simple de los tipos de interés declarados por al menos dos de las
1466,0,20,20,,entidades restantes.
1467,94,109,21,li en ausencia o imposiblidad de cbtenció dels pos establecidos en ls apartados 1) y 1) amero.,"iii) en ausencia o imposibilidad de obtención de los tipos establecidos en los apartados i) y ii) anteriores,"
1468,88,104,18,ser de spicación el limo tipo de ner de reerencia o su susto que hubiere sido splcado en,será de aplicación el último tipo de interés de referencia o su sustitutivo que hubiere sido aplicado en
1469,85,92,13,sl parado de devengo ds interes imedatamente anterior y asi por penodos de devengo de,"el periodo de devengo de intereses inmediatamente anterior, y así por periodos de devengo de"
1470,87,93,6,intereses sucesivos en anto en cuanto se mantenga ich suación. para el pimer periodo de,intereses sucesivos en tanto en cuanto se mantenga dicha situación. para el primer periodo de
1471,91,103,14,desengo d intereses ser el que reult dela interpolación inealconlome ala fórmula del aparto,"devengo de intereses será el que resulte de la interpolación lineal, conforme a la fórmula del apartado"
1472,90,99,12,"1) anenor, entre l po eurbor a es ($) mes y el ipo euribor a seis (6) meses de vencimiento","i) anterior, entre el tipo euribor a tres (3) mes y el tipo euribor a seis (6) meses de vencimiento"
1473,85,94,14,dsponides inmedisamente ates delas 11-00 horas (cet) del día hába atesora la fecha de,disponibles inmediatamente antes de las 11:00 horas (cet) del día hábil anterior a la fecha de
1474,85,95,15,"desenbolo, calculado y detbuldo conforme a lo descto en el primer páralo del apaado 1","desembolso, calculado y distribuido conforme a lo descrito en el primer párrafo del apartado i)"
1475,3,9,8,as2,anterior.
1476,92,102,11,"en cada una delas fechas de faión dello de interés, el agent de pagos comunicará la sociedad","en cada una de las fechas de fijación del tipo de interés, el agente de pagos comunicará a la sociedad"
1477,86,106,25,"gestor e io de interés d reteencia determinado de acusdo con los aparidos) a) ames, la",gestora el tipo de interés de referencia determinado de acuerdo con los apartados i) a iii) anteriores. la
1478,91,100,9,sociedad gestora conservar los istados y documentos activos en los que el agent de pagos le,sociedad gestora conservará los listados y documentos acreditativos en los que el agente de pagos le
1479,48,55,11,«comunique el to de itrés de aetrenca deteminado,comunique el tipo de interés de referencia determinado.
1480,0,0,0,,
1481,0,0,0,,
1482,36,38,2,fecha de fjción del tipo de interés.,fecha de fijación del tipo de interés.
1483,90,91,2,el tipo de interés nominal splcable a bonos para cada periodo de devengo de intereses será,el tipo de interés nominal aplicable a bonos para cada periodo de devengo de intereses será
1484,93,102,12,"eteminado por la sociedad gestora, en teresentacin y por cuenta del fondo, a la foma prevea n","determinado por la sociedad gestora, en representación y por cuenta del fondo, en la forma prevista en"
1485,85,89,29,"los parados 412) 413 antenres.l segundo dia h bl aterra cada fecha de pago la “fecha,",los asartados  \  anteriores el sejundo 'ta +ibil anterior a cada )echa de 3ajo la “fecha
1486,87,93,13,"de fjeción del tipo de imerés, y ser de apicación pera el sguente periodo de devengo de",de fijación del tipo de interés” \ seri de aslicación sara el siguiente periodo de devengo de
1487,10,10,0,intereses.,intereses.
1488,94,100,10,"excepcionalmente, el tipo de nterás nominal apícble a os bonos para l primar percdo de devengo","excepcionalmente, el tipo de interés nominal aplicable a los bonos para el primer periodo de devengo"
1489,91,103,13,de itreces lo deteminará la sociedad gestor enla forma previa en los aparados 48.12 y 481.3,de intereses lo determinará la sociedad gestora en la forma prevista en los apartados 4.8.1.2 y 4.8.1.3
1490,87,100,18,"gnteores, el dia hab amero ala fecha de desembolso lo comunicará ames de las 13:0 horas","anteriores, el día hábil anterior a la fecha de desembolso, y lo comunicará antes de las 13:00 horas"
1491,92,101,16,"(fora cet) del dí 4 de ula de 2014 ala entaad directora y ala entgad susceptora, asimámo, la","(hora cet) del día 4 de julio de 2014 a la entidad directora y a la entidad suscriptora. asimismo, la"
1492,84,91,11,"sociedad gestora tambien lo comunicar ala cnmv, l agente de pagos, a ajaf y iseroar.","sociedad gestora también lo comunicará a la cnmv, al agente de pagos, a aiaf y a iberclear."
1493,94,96,2,los tipos de interés nominales deteminados para bonos para ls sucesivos períodos de devengo de,los tipos de interés nominales determinados para bonos para los sucesivos períodos de devengo de
1494,94,102,11,"intereses, se comuricarán als itares de los bonos on el lazo y la foma previstos an el aparado","intereses, se comunicarán a los titulares de los bonos en el plazo y la forma previstos en el apartado"
1495,23,30,8,4.11) de módulo acciona,4.1.1.a) del módulo adicional.
1496,40,41,1,fórmula para el cálculo delos intereses.,fórmula para el cálculo de los intereses.
1497,97,101,7,"e cálculo de a iquidación de intereses correspondiente alos bonos, que nen de ser pagados an cada","el cálculo de la liquidación de intereses correspondiente a los bonos, que han de ser pagados en cada"
1498,93,101,12,"fecha de pago par cada perodo de devengo de intereses, so levar a cabo con anego a a squiento","fecha de pago para cada periodo de devengo de intereses, se llevará a cabo con arreglo a la siguiente"
1499,8,8,3,formada:,fórmula:
1500,3,6,5,n.9,donde:
1501,6,2,5,(=p hi,  
1502,5,1,5,dona:, 
1503,74,86,13,1 = inereses apagar en una fecha de pago determinada o ea echa de iuidaión,i  =  intereses a pagar en una fecha de pago determinada o en la fecha de liquidación.
1504,85,93,13,92 saldo de pmopel pendiente delos bonos a la fecha de determinación precedente a cha,p =  saldo de principal pendiente de los bonos a la fecha de determinación precedente a dicha
1505,37,42,5,fecha de pago o ala fecha de iqudacón,fecha de pago o a la fecha de liquidación.
1506,63,72,12,a- tio de tres nominal e os bonos expresado en porcentaje anual,r =  tipo de interés nominal de los bonos expresado en porcentaje anual.
1507,71,86,17,mero de días efectos que correspondan cada peredo de desengo de neeses.,d =  número de días efectivos que correspondan a cada periodo de devengo de intereses.
1508,67,71,4,"fechas, lugar entidades y procedimiento para el pago de los interes","fechas, lugar, entidades y procedimiento para el pago de los intereses."
1509,93,95,3,los intereses de los bonos se pagarán hasta la amorizacón final de los mismos por periados de,los intereses de los bonos se pagarán hasta la amortización final de los mismos por periodos de
1510,92,105,16,"detengo e intereses vencidos ls las 14 e enero, 14 de al, 14 de jul y 14 de ocre de cade año","devengo de intereses vencidos, los días 14 de enero, 14 de abril, 14 de julio y 14 de octubre de cada año"
1511,86,103,23,"9, an aso de que aguno de eos días no fura un dia hab, l gun día hd! (cda una de estas","o, en caso de que alguno de estos días no fuera un día hábil, el siguiente día hábil (cada una de estas"
1512,92,95,13,"echas, una “fecha de pago'), devengándose lo intereses comespondntes al pesado de devengo de",fechas una “fecha de pago” devengándose los intereses correspondientes al periodo de devengo de
1513,91,100,11,"intereses en cuso, hasta el mencionado púer dia hábi, no ncudo, on arreglo alas condiciones","intereses en curso, hasta el mencionado primer día hábil, no incluido, con arreglo a las condiciones"
1514,55,62,10,macas an el apartado 4.12 dela presente nota de valores,fijadas en el apartado 4.8.1.2 de la presente nota de valores.
1515,90,91,1,"la primera fecha de pago de intereses para los bonos tendrá lugr el 14 de octubre de 2014,","la primera fecha de pago de intereses para los bonos tendrá lugar el 14 de octubre de 2014,"
1516,94,99,9,"devangándose los mismos el tgo de inter nominal conespondente desde la fecha de desembolso, el","devengándose los mismos al tipo de interés nominal correspondiente desde la fecha de desembolso, el"
1517,60,71,12,"8 e ulo de 2014, incio, asta el 14 de octubre de 2014, excl,","8 de julio de 2014, incluido, hasta el 14 de octubre de 2014, excluido."
1518,99,99,15,"a los efectos de la presente emisión de bonos, se considerar n días h bles (“dias máblls) todos los",$ los efectos de la sresente (misión de %onos se considerarin dtas hibiles “días hábiles” todos los
1519,74,93,23,la queno sean iba del slendaio taroet2 ( calendar que e sustuya en efuuro),días que no sean inhábil del calendario target2 (o calendario que le sustituya en el futuro).
1520,89,106,20,"“tanto ls nteesos que resulten a favor dels tenedores delos bonos, como, ue e caso, el mp","tanto los intereses que resulten a favor de los tenedores de los bonos, como, si fuera el caso, el importe"
1521,89,101,16,"e os inreses devengados y n saisiecros, se comunicarán lo mismos, en la foma deteta en el","de los intereses devengados y no satisfechos, se comunicarán a los mismos, en la forma descrita en el"
1522,95,104,15,"apaado 4114) de módulo adicional, y con una amelación de al menos un (1) cl natural cada fecha,","apartado 4.1.1.a) del módulo adicional, y con una antelación de al menos un (1) día natural a cada fecha"
