n_linea,ctexto1,ctexto2,distancia,texto1,texto2
1634,89,104,79,"“tanto ls nteesos que resulten a favor dels tenedores delos bonos, como, ue e caso, el mp","apartado 4.1.1.a) del módulo adicional, y con una antelación de al menos un (1) día natural a cada fecha"
1635,89,8,84,"e os inreses devengados y n saisiecros, se comunicarán lo mismos, en la foma deteta en el",de pago.
1636,95,94,78,"apaado 4114) de módulo adicional, y con una amelación de al menos un (1) cl natural cada fecha,",el abono de los intereses devengados de los bonos tendrá lugar siempre que el fondo cuente con
1637,7,102,96,de vago,liquidez suficiente para ello en cada fecha de pago de acuerdo con el orden de prelación de pagos o en
1638,93,86,70,el abono de los imeresas devengados de los banos tenará lugar siempre que al fondo cuente con,la liquidación del fondo de acuerdo con el orden de prelación de pagos de liquidación.
1639,93,100,68,iidezsulcent para eo en cada focha de pago de acuerdo con el orden de prelación de pagos o en,"en caso de que en una fecha de pago, el fondo no pudiera hacer frente al pago total o parcial de los"
1640,80,101,52,la quidación del fondo de acuerdo con l orden de prelacón de pagos de lguidacón.,"intereses devengados por los bonos, de conformidad con el orden de prelación de pagos, las cantidades"
1641,95,92,76,"en caso de que en uns fecha de pago, el fondo no pusera hacer teme l pago total o parcial delos","no satisfechas, se acumularán en la siguiente fecha de pago a los intereses que, en su caso,"
1642,98,95,72,"intereses devengados por las soros, de conformidad cone orden de prelción de pages, ls cantidades.","corresponda abonar en esa misma fecha de pago, siendo pagados conforme al orden de prelación de"
1643,85,98,71,"o satstechas, se acumuisán en la sguieme fecha de pago a los meteses que, en su caso,",pagos y aplicados por orden de vencimiento en caso de que no fuera posible nuevamente ser abonados
1644,93,56,69,"fonecponda abonar en esa miema fecha de pago, siendo pagados contarme al orden de prlación de",en su totalidad por insuficiencia de fondos disponibles.
1645,94,101,77,pegos y alados por orden de vencimiento en caco de que o tura posible nuevamente ser abonados.,las cantidades no satisfechas de intereses vencidos no devengarán intereses adicionales o de demora y
1646,51,62,44,en su toallas por insulcenca de fondos disponibles.,no se acumularán al saldo de principal pendiente de los bonos.
1647,92,97,72,las canidades no sasechas de nerses vencidos no devergarón intereses aciconales ode demora y,"el fondo, a través de su sociedad gestora, no podrá aplazar el pago de intereses de los bonos con"
1648,54,98,71,ose acumular al sao de prncipal pendiente delos bonos.,"posterioridad al 14 de enero de 2057, fecha de vencimiento final, o si éste no fuera día hábil, el"
1649,95,20,85,"el fondo, a taués de su socedad gestora, no podrá aplazar el pago de intereses de los bonos con",siguiente día hábil.
1650,94,104,78,"posterioridad al 14 de enero de 2057, fecha de vencmiento final o sl éste n fuera día hádi, 6l","el servicio financiero de la emisión de bonos se realizará a través del agente de pagos, para lo cual la"
1651,16,98,85,siguiente da hab,"sociedad gestora, en nombre y representación del fondo, suscribirá el contrato de agencia de pagos"
1652,95,0,95,"el senicio nanciro d la emisión de bonos se realizará través del agente de pagos, paa o cual la",
1653,95,0,95,"sociedad gestora, en nombre y representación del fondo, suserora el contato de agencia de pagos",
1654,13,13,0,con barclays.,con barclays.
1655,49,51,4,"fecha de vencimiento y amontzación de os valores,",fecha de vencimiento y amortización de los valores.
1656,32,33,1,precio de reembolso delos bonos.,precio de reembolso de los bonos.
1657,97,103,9,"el precio de reembolso par los bonos será de cen má (100.00.00)suos por bono, equivalentes al 100","el precio de reembolso para los bonos será de cien mil (100.000,00) euros por bono, equivalentes al 100"
1658,84,98,21,"porciento desu elo nominal pagedero contarme alo establecido enel aparado 4.02 quen,","por ciento de su valor nominal, pagadero conforme a lo establecido en el apartado 4.9.2 siguiente."
1659,93,101,9,odos y cada uno de los bonos serán amorizados en gua cuanta mesant la reducción del nominal e,todos y cada uno de los bonos serán amortizados en igual cuantía mediante la reducción del nominal de
1660,16,18,3,cada uno de alos,cada uno de ellos.
1661,13,56,43,caracteristos,características específicas de la amortización de bonos.
1662,22,104,83,amortización de bonos.,la amortización del principal de los bonos se realizará mediante amortizaciones parciales en cada una de
1663,13,101,89,especlicas de,"las fechas de pago, por el importe de los fondos disponibles para amortización aplicado en cada fecha"
1664,94,102,69,la amortzacón del pecipal delos bonos ss realizará medante amortizaciones pacas en cada una de,de pago a la amortización de los bonos conforme a las reglas de distribución de los fondos disponibles
1665,91,104,81,"los fechas de pago, pr el mpoe de os fondos dispones pera amorización apcedo en ceda fecha,","para amortización que se recogen en el apartado 4.9.3.5 siguiente, que será distribuido a prorrata entre"
1666,90,57,63,de pego a la amonizacón delos bonos conforme las regias de dstrbucin de ls fondos dispones,los bonos mediante la reducción del nominal de cada bono.
1667,86,103,71,"para amorización que recogen en el apado 4.935 guita, que será dstbuido a pronta antro","la primera amortización parcial de los bonos tendrá lugar en la primera fecha de pago, 14 de octubre de"
1668,55,96,66,los bonos mediante a reducción del nominal de cada bono,"2014, de conformidad con las reglas de distribución de los fondos disponibles para amortización."
1669,90,104,63,"la pera amorización parda delos cnostendr lugar e a primera fecha de pago, 14 de octure de","la amortización final de los bonos será en la fecha de vencimiento final (14 de enero de 2057 o, si este"
1670,84,99,74,"2014, de conformidad con as regas e dstbución de os fondos dispones para amorización","día no fuera día hábil, el siguiente día hábil), sin perjuicio de su posible amortización total con"
1671,89,100,77,"la amartzacón nal os oros será enla fecra de vencimiento final (14 e anero de 2057 o, ete","anterioridad a esa fecha por las amortizaciones parciales previstas o porque la sociedad gestora, en"
1672,84,103,80,"ía no fuera dia hab, el squete día hánl, sin pegucio de su pose amorización toal con","representación y por cuenta del fondo, y de conformidad con lo previsto en el apartado 4.9.4 siguiente,"
1673,92,102,77,anterridad a esa echa por las amorizacones parciales previsis o porque la soredad gestora en,proceda a la amortización anticipada de la emisión de bonos con anterioridad a la fecha de vencimiento
1674,92,6,88,"representación y por cuenta del fondo, y de contomidad con previsto en el apanado 49: suene,",final.
1675,91,34,69,proceda ala amorizacón ansiada dela emisión de bonos con anteroridd ala fecha de vencmiento,amortización parcial de los bonos.
1676,3,102,99,ena,con independencia de la fecha de vencimiento final y sin perjuicio de la amortización anticipada de la
1677,3,95,92,asa,"emisión de bonos en caso de liquidación anticipada del fondo, el fondo, a través de su sociedad"
1678,4,100,96,asas,"gestora, procederá a efectuar amortizaciones parciales de los bonos en cada fecha de pago que no sea"
1679,4,103,101,asas,la fecha de vencimiento final ni cuando tuviera lugar la liquidación anticipada del fondo con arreglo a
1680,32,101,76,amortización paria de los bonos.,las condiciones concretas de amortización de bonos según el apartado del 4.9.2 de la presente nota de
1681,90,74,70,con independencia dela feche de vencimiento final y sin perio de a amorizción anicada de a,valores y a los términos que se describen a continuación en este apartado.
1682,91,0,91,"enisión de bonos en caso de liquidación anicada del fondo, el fondo, 8 través de su socedad",
1683,91,0,91,"gestor, procederá  eectuar amorizaiones parias de os bonos an ceda fecha de pago queno sea.",
1684,94,0,94,la fecha de vencimiemo final ni cuando uva lugar la liquación anticipada del fondo con regio a,
1685,95,0,95,las condicones concretas de amorización de bonos según laparado del 4.9.2 dela presento nota de,
1686,67,0,67,valores y aos términos que se descien a continuación en ee apanado.,
1687,52,52,0,fechas de determinación y periodos de determinación.,fechas de determinación y periodos de determinación.
1688,91,94,10,las feas de determinacón (las “fechas de determinación”) serán las fecras conespondentes al,/as fechas de determinación las “fechas de determinación” serán las fechas correspondientes al
1689,90,98,15,"unto (5 día hab! atevor a cada una de las fecnas de pago, en las que la sooeded gestora an","quinto (5º) día hábil anterior a cada una de las fechas de pago, en las que la sociedad gestora en"
1690,92,105,17,ombre del fondo eslzar los cátcuos necesaños pera ditu o retener los fondos disponibles y os,nombre del fondo realizará los cálculos necesarios para distribuir o retener los fondos disponibles y los
1691,88,98,13,fondos dponbles paa amorizacón que el fondo depondrá enla conesponcente fecha de pago de,fondos disponibles para amortización que el fondo dispondrá en la correspondiente fecha de pago de
1692,95,101,8,cuerdo con el orden de prleción de pagos. lapimera fecha do determinación ser el 7 de octure de,acuerdo con el orden de prelación de pagos. la primera fecha de determinación será el 7 de octubre de
1693,94,96,9,los periodos de determinación (os “periodos de determinación”) serán os parados comprenswos de,los seriodos de determinación los “periodos de determinación” serán los periodos comprensivos de
1694,92,99,10,"los días elecivos trnecunido ente cada dos fechas de determinación consectvas, excluyendo en","los días efectivos transcurridos entre cada dos fechas de determinación consecutivas, excluyendo en"
1695,98,102,6,cada periodo de determnación a fecha de determinación inicial incluyendo la pecna de determinación,cada periodo de determinación la fecha de determinación inicial e incluyendo la fecha de determinación
1696,23,24,1,"final excepcionalmente,","final. excepcionalmente,"
1697,97,3,95,"(0, el prmer periodo de determinación tendrá una curación equivalent aos días transcunidos erre e",(i)
1698,90,100,78,"dl de constitución del fondo, inludo, y la pmera fecha de determinación, 6 7 de octubre de",el primer periodo de determinación tendrá una duración equivalente a los días transcurridos entre el
1699,10,96,90,"2014, nc y","día de constitución del fondo, incluido, y la primera fecha de determinación, el 7 de octubre de"
1700,95,17,85,(6) elútimo parsóo de deteminación tendrá una duración equivalent aos días tanscuridos a) hasta,"2014, incluida, y"
1701,88,106,79,"la fecha de vencimiento final ola fecha en que fnalce la liquidación antcpeda del fondo,",(ii)  el último periodo de determinación tendrá una duración equivalente a los días transcurridos a) hasta
1702,83,93,75,"contorme a lo previo en el apaaco 4.433 del documento de registro, en a que as haya","la fecha de vencimiento final o la fecha en que finalice la liquidación anticipada del fondo,"
