n_linea,ctexto1,ctexto2,distancia,texto1,texto2
515,95,98,74,"proyecto de Escura de Consiución que ha enegado ala CNMV, sin que, en ringún caso, los términos",La Sociedad Gestora manifiesta que el contenido de la Escritura de Constitución coincidirá con el 
516,91,104,64,"e la Escrtur de Consitución contadigan, meaiquen, heren 0 invaden el contenido del presente","proyecto de Escritura de Constitución que ha entregado a la CNMV, sin que, en ningún caso, los términos "
517,89,103,80,"Foleto, sin perico de 1a necesidad de cumplmenacón e os datos a mports corespondientes as","de la Escritura de Constitución contradigan, modifiquen, alteren o invaliden el contenido del presente "
518,84,105,76,Panipacione Hpotecaras y los Cericados de Transmslón de Hipoteca sotre los Préstamos,"Folleto, sin perjuicio de la necesidad de cumplimentación de los datos e importes correspondientes a las "
519,68,95,69,Hpotecaños que se mita y susan en vitud dela Escrtura de Consttción.,Participaciones Hipotecarias y los Certificados de Transmisión de Hipoteca sobre los Préstamos 
520,96,82,76,"De conformidad on lo previsto en el aícuo séptimo dela Ley 1911002, de 7 de ul, sobre Régimen de",Hipotecarios que se emitan y suscriban en virtud de la Escritura de Constitución. 
521,87,105,80,"Sociedades y Fondos de Imersión Inmoblara y sore Fondos de Tulzación Hipotecaria, en su","De conformidad con lo previsto en el artículo séptimo de la Ley 19/1992, de 7 de julio, sobre Régimen de "
522,88,96,79,"redección gente da ""Ley 19/1992, a Escrua de Constución podrá ser modicaa, a nsanca dela","Sociedades y Fondos de Inversión Inmobiliaria y sobre Fondos de Titulización Hipotecaria, en su "
523,62,105,77,Sociedad Gestora y conlosrequsos establecidos en l cado anícul,"redacción vigente la “Ley 19/1992”, la Escritura de Constitución podrá ser modificada, a instancia de la "
524,31,74,57,Periodo de actividad del Fondo.,Sociedad Gestora y con los requisitos establecidos en el citado artículo. 
525,80,32,63,La acivida dl Fondo e iniciará en l día de otorgamiento del Esrtur de Constución,Periodo de actividad del Fondo. 
526,94,94,64,"La duración del Fondo será hasta el 14 d enero de 2087 o, éste no fuera Dia HábI, e sguint Dia",La actividad del Fondo se iniciará en el día de otorgamiento de la Escritura de Constitución. 
527,88,104,82,"Hánl (a “Fecha de Vencimiento Final), salvo que con antrioidad se hubiera procedido a la","La duración del Fondo será hasta el 14 de enero de 2057 o, si éste no fuera Día Hábil, el siguiente Día "
528,88,92,74,Equitación Antepada que se contempla en el apartado 44 del presente Documento de Regio o,"Hábil la “Fecha de Vencimiento Final”, salvo que con anterioridad se hubiera procedido a la "
529,94,98,47,«oncurere cuslquiera de los supuesos contemplados en el apartado 4.4. dal presente Documento e,Liquidación Anticipada que se contempla en el apartado 4.4.3 del presente Documento de Registro o 
530,6,100,95,egisto,concurriera cualquiera de los supuestos contemplados en el apartado 4.4.4 del presente Documento de 
531,33,10,30,Liquidación Anticipada del Fondo.,Registro. 
532,96,34,75,"La Sociedad Gestora, previa comunicación a la CNMV, astaá fscutada para preceder a la Iguidación",Liquidación Anticipada del Fondo. 
533,91,100,78,antcpada (la “Liquidación Anticipada) del Fondo y con elo la amorizaciónantlpada de la tral,"La Sociedad Gestora, previa comunicación a la CNMV, estará facultada para proceder a la liquidación "
534,91,106,75,e la Emisión de Bores (a “Amortización Antcipada) en una fecha que podrá ser disinta de una,anticipada (la “Liquidación Anticipada” del )ondo \ con ello a la amortización anticiSada de la totalidad 
535,92,96,79,"Fecha de Pago y en cualquiera de os sglentes supuestos [Supuestos de Liquidación Anticipada""",de la Emisión de Bonos (la “Amortización Anticipada” en una fecha que podrá ser distinta de una 
536,87,96,69,(0 Cuando el impone del Saso Vio de los Préstamos Hpotecaos pendientes de reembolso sea,Fecha de Pago y en cualTuiera de los siJuientes suSuestos “Supuestos de Liquidación Anticipada” 
537,91,91,53,inter a dez (10) por lento del Saldo Vo inicial de los Préstamos Hpotacars en la constución,Cuando el importe del Saldo Vivo de los Préstamos Hipotecarios pendientes de reembolso sea 
538,90,105,81,"del Fondo, y siempre que puedan ser atendidas y ceneladas en su tolaldad las obigacones de",inferior al diez (10) por ciento del Saldo Vivo inicial de los Préstamos Hipotecarios en la constitución 
539,90,95,73,pago derivadas de los Bonos pendentes de reembolso de acuerdo con el Orden de Prelación de,"del Fondo, y siempre que puedan ser atendidas y canceladas en su totalidad las obligaciones de "
540,20,92,76,Pagos de Liquidación,pago derivadas de los Bonos pendientes de reembolso de acuerdo con el Orden de Prelación de 
541,87,22,74,"Se entenderá, en toco caso, como obigacones de pago dervacas de los Bonos en a facha de",Pagos de Liquidación. 
542,86,92,59,"Liquidación Anicipada el Fondo, el Sado de Pricpal Pendente delos fonos en ss echa más","Se entenderá, en todo caso, como obligaciones de pago derivadas de los Bonos en la fecha de "
543,92,96,73,"los intereses devengados y no pagados hasta ea fecha, cenidades que atodos los actos legales","Liquidación Anticipada del Fondo, el Saldo de Principal Pendiente de los Bonos en esa fecha más "
544,46,98,67,"se regutarán en esa fecha, vendidas y exgbles.","los intereses devengados y no pagados hasta esa fecha, cantidades que a todos los efectos legales "
545,93,49,72,(1) Cuando por razón de algún evento o cicuretancia de cualquier (noia ajeno al desemolvminto,"se reputarán en esa fecha, vencidas y exigibles. "
546,91,5,88,"propa del Fondo, se produjera una alteracón sustancial o se desviuase de foma permanente el",(ii) 
547,88,95,70,nulo fnanoero del Fondo de acuerdo on lo establecido en el aricuo 11.2) del Real Decreto,Cuando por razón de algún evento o circunstancia de cualquier índole ajeno al desenvolvimiento 
548,88,97,76,28/1008. SeIncuyen en est supuesto crcunstandas als como modificaciones enla normativa o,"propio del Fondo, se produjera una alteración sustancial o se desvirtuase de forma permanente el "
549,87,100,78,"dezaroloslegulatvos complementaro», el estaisciminto de abgacones de retención a demás.",equilibrio financiero del Fondo de acuerdo con lo establecido en el artículo 11.b) del Real Decreto 
550,75,98,76,"Stuaciones que de modo permanent puderan aecar al equlio nanciro del Fondo,",926/1998. Se incluyen en este supuesto circunstancias tales como modificaciones en la normativa o 
551,92,98,82,"(il), Obigatoriament, en l supuecto de que la Sociedad Gestor fuera deciarada an concurso yo","desarrollos legislativos complementarios, el establecimiento de obligaciones de retención o demás "
552,88,89,75,cuando su autorzaión para actuar como socided gestora de fondos de Mulzacón hubiera sido,situaciones que de modo permanente pudieran afectar al equilibrio financiero del Fondo.  
553,83,98,78,"rescata por la CNMV, y habiendo transcurndo el Plazo que reglamentaamente estuviera","(iii) Obligatoriamente, en el supuesto de que la Sociedad Gestora fuera declarada en concurso y/o "
554,94,96,73,"establecido l electo o, en su defecto, cuero meses, sn haber sido designada una nueva sociedad",cuando su autorización para actuar como sociedad gestora de fondos de titulización hubiera sido 
555,91,88,73,"gestora, de acuerdo con lo establecido en el aparado 37.13 del Módulo Adisonal del presente","revocada por la CNMV, y habiendo transcurrido el plazo que reglamentariamente estuviera "
556,6,98,93,Foleto,"establecido al efecto o, en su defecto, cuatro meses, sin haber sido designada una nueva sociedad "
557,93,96,80,(49 Cuando se produzca un mpago indicativo de un desequiero grave y permanent en relación con,"gestora, de acuerdo con lo establecido en el apartado 3.7.1.3 del Módulo Adicional del presente "
558,45,10,40,los Bonos emos o e prevea que e va a product.,Folleto.  
559,95,100,71,(4) Cuandola Sociedad Gestora cuente co el consentimiento y a aceptación expresa de la ttdad de,(iv) Cuando se produzca un impago indicativo de un desequilibrio grave y permanente en relación con 
560,88,53,62,"los tenedores de los Bonos así como de las enidades prestamistas del Préstamo E, tato en",los Bonos emitidos o se prevea que se va a producir. 
561,84,99,76,relacón al pago de canidades que la Lqucación Anticipada implque como en relación al,Cuando la Sociedad Gestora cuente con el consentimiento y la aceptación expresa de la totalidad de 
562,35,91,73,prceceient en que vaya levar acabo.,"los tenedores de los Bonos así como de las entidades prestamistas del Préstamo B, tanto en "
563,92,90,75,(v) Cuando huberentranscurido renta y sis (3) meses desde a techa del limo vencimiento de os,relación al pago de cantidades que la Liquidación Anticipada implique como en relación al 
564,71,45,52,"Préstamos Hporecaos, sunque tuvieran débtos vencaos pendentes de cobro.",procedimiento en que vaya a llevarla a cabo. 
565,94,105,84,"Serán requisitos necesarios para proceder a dcha Liquidación Antipada de Fondo, los siguentes:",(vi) Cuando hubieren transcurrido treinta y seis (36) meses desde la fecha del último vencimiento de los 
566,89,78,68,"(0 Que ss pocas ala comunicación aos tenores de os Bonos, ena forma prevista en al aparto","Préstamos Hipotecarios, aunque tuvieran débitos vencidos pendientes de cobro. "
567,87,100,81,"1.132 de Hao Adicional y con na antelación de almenos unos (15) Olas Hábls, del acuerdo","Serán requisitos necesarios para proceder a dicha Liquidación Anticipada del Fondo, los siguientes: "
568,68,99,73,dela Sociedad Gestora de pooeder ala Liquidación Anicpada del Fondo.,"Que se proceda a la comunicación a los tenedores de los Bonos, en la forma prevista en el apartado "
569,94,100,81,(6) Que la Sociedad Gestora haya puesto previamente en conocimiento de la CNV y delas Agencias,"4.1.3.2 del Módulo Adicional y con una antelación de al menos quince (15) Días Hábiles, del acuerdo "
570,30,74,57,de Calfcacón dcha comunicación,de la Sociedad Gestora de proceder a la Liquidación Anticipada del Fondo. 
571,94,5,90,"(9), La comunicación del acuerdo de la Sociedad Gestora de proceder a la Lquación Antspsda del",(ii) 
572,88,93,75,Fondo deberá contener la deserción () del supuesto o supuestos por ls que se procede ala,Que la Sociedad Gestora haya puesto previamente en conocimiento de la CNMV y de las Agencias 
573,82,36,69,"uidaciónAntapada del Fondo, 1) dl procedimiento pea vara acabo. (1) de foma en que",de Calificación dicha comunicación. 
574,89,101,75,se va a proceder para atender y cancelar las obigaciones de pago denvadas de los Bonos de,(iii) La comunicación del acuerdo de la Sociedad Gestora de proceder a la Liquidación Anticipada del 
575,52,94,69,cuerdo con. Orden de Prelaión de Pagos de Lquideción,Fondo deberá contener la descripción (i) del supuesto o supuestos por los que se procede a la 
576,98,106,76,"Can sl objeto de que el Fondo, a través de su Sociedad Gertora, eve a cabo la Liquidación Antopada","Liquidación Anticipada del Fondo, (ii) del procedimiento para llevarla a cabo, y (iii) de la forma en que "
577,95,92,75,"el Fondo y la Amorizacón Antipada de la Emusián de Bonos. la Sociedad Gestora, en nontbre y por",se va a proceder para atender y cancelar las obligaciones de pago derivadas de los Bonos de 
578,16,59,48,cuenta del Fondo,acuerdo con el Orden de Prelación de Pagos de Liquidación. 
579,89,103,77,(0 Procederá vender as Paripaciones Hpotecaras y los Cenlicados e Transmisión de Hipoteca,"Con el objeto de que el Fondo, a través de su Sociedad Gestora, lleve a cabo la Liquidación Anticipada "
580,87,100,76,"remanentes en e Fondo a un precio de mercado razonable, iicalmente no ieor ala suma del","del Fondo y la Amortización Anticipada de la Emisión de Bonos, la Sociedad Gestora, en nombre y por "
581,89,19,74,prncpsl pendiente de reembolso más los intereses devengados y no cobrados delos Préstamos,cuenta del Fondo:  
582,78,98,75,"FHpotacaros corespondientes, in peruci de o previsto en el aperado (| siguien.",Procederá a vender las Participaciones Hipotecarias y los Certificados de Transmisión de Hipoteca 
583,61,96,74,UD Presea crct autos conats que ete casar ara e poes de ación,"remanentes en el Fondo a un precio de mercado razonable, inicialmente no inferior a la suma del "
584,92,93,78,"(il), Estará fecutada para concerar un préstamo que se destnará integramente a la amorizacón",principal pendiente de reembolso más los intereses devengados y no cobrados de los Préstamos 
585,89,91,66,antspada delos Bonos pendientes de reembaiso. El pao delos gastos Inancteros devengados y,"Hipotecarios correspondientes, sin perjuicio de lo previsto en el apartado (iv) siguiente. "
